id,http://dbpedia.org/ontology/seasonNumber,http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
6120,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6354694writers0,,writers,Matt Roller,,
6121,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4545442directors0,,directors,Morag Fullarton,,
6122,2,,Once Around the Circuit,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode14147,1960-10-17,,,,
6123,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295429guestStars7,,guestStars,David Schurmann,,
6124,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19681guestStars4,,guestStars,Joey Perillo,,
6125,4,"'Technically it's not a homicide; however, Pembleton and Bayliss investigate the ''''murder'''' of a small boy who's the victim of a stray bullet, which makes him brain dead. The parents must choose what to do with their son. The Pope is in town.",A Doll's Eyes,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode19635,1995-12-01,,,,
6126,1,"Zach has a chat with Charlize Theron, Academy Award winner and star of The Road.",Charlize Theron,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode4141360,2009-09-08,,,,
6127,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person355970,,actor,Rachel Brosnahan,,
6128,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19620guestStars4,,guestStars,Michael Bowles,,
6129,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6950635writers1,,writers,Joshua Corey,,
6130,3,"Returning from his visit at the Polar Snake Shrine, Kaiki asks Hitagi to meet him again, ending up in a Mister Donut restaurant. Kaiki claims that it will be easy for him to deceive Nadeko as at her current condition, she can't doubt anyone - she has turned even more childish than she was in her human state, unable to detect any ill will. He reveals his plan to spare Koyomi and the others by lying to her that they died in an accident, thus he needs Hitagi to convince Koyomi to cease all connections with Nadeko. Hitagi, relieved and crying, thanks him for his services. On the following day, Kaiki is approached by Yotsugi who comes with an ultimatum from Gaen urging him to pull off his scheme to deceive Nadeko, claiming that the stake is too high and the entire city may be destroyed should he fail. Despite accepting ¥3,000,000 as compensation from Gaen, Kaiki moves on with his plan and pays another visit to Nadeko, claiming that he has a special wish she can fulfill and he will keep visiting her in a 100 visit cycle. Nadeko cheerfully tells him that she destroyed the cat's cradle yarn and used a white snake instead. Terrified, he determines she is not only an idiot, but also insane. After the meetup, Kaiki tricks Nadeko's parents to have them leave their house and he takes the opportunity to investigate her room, getting startled upon finding out what she kept hidden inside her closet. ",Hitagi End - Part 3,20,https://www.scads.de/movieBenchmark/resource/TVDB/episode4676679,2013-12-08,,,,
6131,6,Larry uses Sammie Greene's bat mitzvah to try and clear up a nasty rumor about him; the Blacks announce they're returning home; Larry makes another attempt at dating.,The Bat Mitzvah,10,https://www.scads.de/movieBenchmark/resource/TVDB/episode341964,2007-11-11,,,,
6132,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4305564directors0,,directors,西森 章,,
6133,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19654guestStars6,,guestStars,Tim McAdams,,
6134,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode374527writers0,,writers,Christopher McCulloch as Jackson Publick,,
6135,0,"A festive edition of the comedy starring Ian McKellen and Derek Jacobi as a couple who have lived together in London for 50 years. Freddie and Stuart invite friends round for a Christmas Day celebration at their flat, where a game of truth or dare leads to unexpected revelations as young neighbour Ash struggles to manage in the kitchen, and Freddie prepares for a big role. With Frances de la Tour and Iwan Rheon.",Christmas Special,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4732354,2013-12-27,,,,
6136,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81669guestStars2,,guestStars,Terrance Fleming,,
6137,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19617writers0,,writers,Henry Bromell,,
6138,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14168guestStars1,,guestStars,Gloria DeHaven,,
6139,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186532writers0,,writers,Larry David,,
6140,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481716directors0,,directors,Carl Franklin,,
6141,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7043379writers0,,writers,Broti Gupta,,
6142,1,Monty is teased by a school friend for having a strange family and begins to wish the Kazoops were more like everyone else.,My Family,72,https://www.scads.de/movieBenchmark/resource/TVDB/episode6385232,2017-10-31,,,,
6143,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4988889guestStars1,,guestStars,Frank Martela,,
6144,2,"Sunny Boy opens up a casino and Black Jack is furious. Sunny's henchmen attacks the Croesus Palace Casino while Mona is performing. She is saved by Ace who sits in the audience admiring her. Blackjack retaliates by manipulating the machines in Sunny's casino, allowing everybody to win, nearly ruining Sunny. He refuses to pay the won money to the winners. Out for revenge, Sunny pays an employee from Blackjack to bring him the lucky rabbit's paw of him. He gives it to the sorceress, Scaras who uses the paw to manipulate Blackjack and drug him. While Mona's father's health is deteriorating, Mona turns to Ace and asks for his help. Ace furiously tells her that Blackjack is a criminal and hates him, just like Ace despises Blackjack, and he refuses to help. Blackjack turns worser and worser and Mona comes in person to the Magic Express. She reminds Ace that he is responsible for her father's condition. Suddenly, there's a flashback that shows Ace and Jack fighting on a wooden beam over a rag",Croesus Crisis,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode8109,,,,,
6145,3,Isabella Rossellini takes a closer look at the life of an anchovy., Bon Appetit - Anchovy,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode6816731,2009-09-14,,,,
6146,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person368669,,actor,Daisuke Namikawa,,
6147,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300997guestStars6,,guestStars,Nicole Randall Johnson,,
6148,2,A Special Prosecutor interrogates Francis. Remy Danton tries to keep his options open. Stamper wrestles with his demons.,Chapter 24,11,https://www.scads.de/movieBenchmark/resource/TVDB/episode4741197,2014-02-14,,,,
6149,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode400311writers1,,writers,Chad Fiveash,,
6150,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19642dir0,,director,Michael Radford,,
6151,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6321011guestStars3,,guestStars,Katherine Kamhi,,
6152,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19604guestStars4,,guestStars,Gavin Goren,,
6153,1,"Mike begins by traveling to Palo Alto, CA to learn how to be a pet groomer, from cutting hair to giving baths.  Mike then goes to Hawaii to turn happy green algae into unhappy red algae to be used as antioxidant gelcaps for human consumption. Finally, Mike goes to Missouri to learn how to be a charcoal factory worker. Mike ends the day with a barbeque and introduces us to the crew that help make the show.",Micro-Algae Man,12,https://www.scads.de/movieBenchmark/resource/TVDB/episode312629,2005-11-01,,,,
6154,,"'This glittering and hilarious series delves inside Simon's youthful memories and his desire to escape suburban Reading and live amongst the ''beautiful people'' - from his perspective as a window dresser in a New York department store.Surrounded by dreams of the big and all the beautiful people that go with it, 13-year-old Simon (Luke Ward-Wilkinson) can't open a fridge door without belting out a show tune.But such behaviour will always fall flat on a family even more eccentric than Simon's latest attempts to be fabulous. The Britain of 1997 might be changing, but the Doonan clan remain consistently nuts.",Beautiful People (2008),,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries83377,2008-10-02,,,Ended,
6155,3,Baz and the mammies head to New Orleans to undertake more death-defying challenges.,New Orleans,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode5766565,2016-10-03,,,,
6156,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19636guestStars1,,guestStars,Jon Korkes,,
6157,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186501dir0,,director,Robert B. Weide,,
6158,1,"Jerry Seinfeld and Cardi B sit down with Zach Galifianakis for an interview without coffee, cars, or money moves.",Jerry Seinfeld & Cardi B,23,https://www.scads.de/movieBenchmark/resource/TVDB/episode6755087,2018-06-14,,,,
6159,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19663writers1,,writers,Tom Fontana,,
6160,,"'''Hot in Cleveland'' revolves around three fabulous, eccentric, LA best friends of a certain age whose lives are changed forever when their plane unexpectedly lands in Cleveland and they soon rediscover themselves in this new ''promised land.''",Hot in Cleveland,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries162071,2010-06-16,,,Ended,
6161,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186530dir1,,director,Larry David,,
6162,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7098456guestStars3,,guestStars,Nelson Mashita,,
6163,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81675directors0,,directors,Christopher McCulloch as Jackson Publick,,
6164,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81681dir0,,director,Christopher McCulloch as Jackson Publick,,
6165,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1075311directors0,,directors,Larry Charles,,
6166,6,Claire tries to tarnish Frank's legacy. Doug provokes Claire by releasing excerpts from Frank's diary. A rift develops between the Shepherds.,Chapter 73,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode6564871,2018-11-02,,,,
6167,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14120guestStars2,,guestStars,Diana Lynn,,
6168,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6063231dir0,,director,Bill Purple,,
6169,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19640guestStars9,,guestStars,Bob Supan,,
6170,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741197writers0,,writers,John Mankiewicz,,
6171,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130771dir0,,director,Mark Beesley,,
6172,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14139writers0,,writers,Alvin Sapinsley,,
6173,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode396452directors0,,directors,Gareth Carrivick,,
6174,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person78233,,actor,Craig Horner,,
6175,2,Danny is contemplating suicide after being made to feel an outcast after admitting to his wife Emma that he had been gambling again. John Fisher can no longer cope with his wife's affairs and he bludgeons her to death in the bath.,Episode 1,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode340453,1999-01-10,,,,
6176,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4144744guestStars0,,guestStars,Bruce Willis,,
6177,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19672guestStars6,,guestStars,Robert Bonarth,,
6178,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14186guestStars1,,guestStars,Anne Helm,,
6179,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode71083directors0,,directors,Ted Wass,,
6180,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6765534directors0,,directors,Scott Aukerman,,
6181,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295429guestStars2,,guestStars,Robert Bockstael,,
6182,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19675dir0,,director,Nick Gomez,,
6183,0,,Promo,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4575905,2013-05-22,,,,
6184,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode339886writers0,,writers,Larry David,,
6185,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode70727guestStars0,,guestStars,Rachel True,,
6186,1,,The Death-Divers,28,https://www.scads.de/movieBenchmark/resource/TVDB/episode14142,1960-04-25,,,,
6187,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person209521,,actor,Susie Essman,,
6188,4,"Bolander and Felton are suspended for 22 weeks without pay for incidents related to activities at a police convention in Washington, DC. Howard plans to take the sergeant's exam. Pembleton and Bayliss are assigned to investigate the death of a body found at an arson. At the scene they meet an arson detective that clashes with Frank's working style. Frank hesitates chasing a suspect, and later we learn that his wife is pregnant. Munch also decides to take the exam, and when the wagering begins on who is going to pass, everyone favors Howard. While the detectives are debating whether the fire was set to cover the murder, another fire is started.",Fire (1),1,https://www.scads.de/movieBenchmark/resource/TVDB/episode19630,1995-10-20,,,,
6189,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186532guestStars5,,guestStars,Julie Payne,,
6190,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person347875,,actor,Nathan Darrow,,
6191,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19622guestStars4,,guestStars,Steve Hofvendahl,,
6192,3,"Edie gets an unexpected visit from her son. An unexpected pregnancy causes complications. Victor Lang, a man in his 40s running for mayor of Fairview, introduces himself for Gabrielle. The deceased Rex Van De Kamp narrates.","My Husband, The Pig",16,https://www.scads.de/movieBenchmark/resource/TVDB/episode321206,2007-03-04,,,,
6193,5,"As the West Australia adventure comes to an end, the four youths head to another special experience. This time it’s a whale-watching tour, where you can see real wild whales swimming in front of your eyes. At nature’s grand scene, the members tear up thinking of their past and struggles as a K-POP idol group.",The Last Supper,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode6397991,2017-11-28,,,,
6194,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335171dir0,,director,Robert B. Weide,,
6195,4,,,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode1708681,1966-05-20,,,,
6196,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19656guestStars6,,guestStars,Cleo Reginald Pizana,,
6197,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19654guestStars1,,guestStars,David Eigenberg,,
6198,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186505guestStars7,,guestStars,Deron McBee,,
6199,1,"Agent # 1 and Agent # 2 travel to South Beach, Miami, where the ego driven Mr. Fish and his explosive partner in crime, Rock DeBrie, plot to destroy the trend-setting capitol. With the help of a maraschino cherry camera and a Ricky Martin inflatable decoy. The Agents use their wits and fashion sense to combat Mr. Fish's evil plan to hypnotically dictate international fads.",Move Over Miami,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode880131,,,,,
6200,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14185writers1,,writers,Richard Levinson,,
6201,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19658directors0,,directors,Whit Stillman,,
6202,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode181161directors0,,directors,Michael Dante DiMartino,,
6203,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1224191guestStars1,,guestStars,Steve Hytner,,
6204,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19688guestStars3,,guestStars,Kevin Grantz,,
6205,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14202directors0,,directors,Jacques Tourneur,,
6206,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295431guestStars5,,guestStars,James Tolkan,,
6207,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6869302guestStars13,,guestStars,Garrett Bales,,
6208,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6847480guestStars11,,guestStars,Sean Persaud,,
6209,1,,As the puppy wanted small dogs,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode1459411,,,,,
6210,1,"At the Sunset Casino, Ace was looking for Cosmo when he accidentally bumps into a strange person. Ace follows the strange man into a secret room and discovers he planted a bomb. Ace was caught by the stranger and got stunned while the bomb is heading into the main area of the casino. As for Cosmo, two of Sonny Boy's henchmen throws him out, since Sonny owns the casino and does not welcome Ace and his friends. Ace wakes up and manages to evacuate the casino and was almost killed. Back at the Magic Express, Angel explains the potency of the bomb and tells the only way to prevent the explosion is to keep it at a colder temperature. All of a sudden, Ace gets a call from the same stranger who blew up Sunset Casino saying that he will blow up another casino to put addicted gamblers out of their misery. Ace meets Vega at the police headquarters and learns that someone has demanded exactly $2,307,680 from the DNA Club & Casino. There, Ace, Vega, and Cosmo found the stranger disguised as a woma",No Dice!,26,https://www.scads.de/movieBenchmark/resource/TVDB/episode8104,1999-08-14,,,,
6211,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4281444directors0,,directors,China Moo-Young,,
6212,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19625directors0,,directors,Michael Fields,,
6213,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5749257dir0,,director,Christine Gernon,,
6214,4,"After having relaxing days in Swakopmund, they hit the road again to see wild animals this time. They head to Etosha National Park which is known as home to numerous kinds of wild animals. They are surprised by an appearance of a wild animal at the entrance of the park. For the second camping in Africa, Jae Hong cooks again. While having dinner, they bring back their old memories and talk about their career and friendship.",Welcome to the Kingdom of Animals,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode5540230,2016-03-11,,,,
6215,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117803guestStars3,,guestStars,Judy Marshak,,
6216,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300997guestStars1,,guestStars,Mekhi Phifer,,
6217,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186514guestStars0,,guestStars,Michael York,,
6218,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14193directors0,,directors,James B. Clark,,
6219,2,"Amidst an energy crisis, Francis and Tusk end their shaky alliance. Lucas must make a difficult choice. Stamper grows closer to Rachel.",Chapter 19,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode4741192,2014-02-14,,,,
6220,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6973007dir0,,director,Daniel Sackheim,,
6221,1,"Mike first heads off to Pasadena, California and discovers the difficult step by step process in patching up a roof. Then Mike goes to New Jersey and helps move a 60 ton, 225 year old house.",Hot Tar Roofer,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode312624,2005-09-27,,,,
6222,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335173guestStars5,,guestStars,Carla Jeffery,,
6223,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19638guestStars1,,guestStars,J. Smith Cameron,,
6224,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode396375writers0,,writers,Jonathan Harvey,,
6225,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode81671guestStars0,,guestStars,Mia Barron,,
6226,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19690guestStars6,,guestStars,Lauren Hulsey,,
6227,0,"As Yotsugi's words sink in, Koyomi remains unfazed. He reasons that his experiences as a vampire must have come with a price. One that he should have to pay. Yozuru commends Koyomi for his acceptance, but tells him that while there is no way to undo the progress of his transformation, there is a way he can stop it from progressing further: he must no longer use his powers as a vampire. Yotsugi informs Koyomi that he can still use his blood to feed Shinobu, but he shouldn't do it too often, and not to the point where he gains any powers. Yozuru warns him that if he were to progress further toward being a vampire, she would have to kill him, as is her duty as a specialist. This raises Shinobu's ire, and she tells Yozuru that if Koyomi were to die, the restraints on her would be released, returning her to her status as lord of the vampires. She would use that power to kill Yozuru. Yozuru accepts the challenge. Yotsugi, not wanting to see the others fight, urges Koyomi to never use his powers again, in order to keep things the way they are. Reluctantly, Koyomi promises to stop using his powers. Internally, however, he has doubts as to whether or not he can. He knows that if someone he cares about were going to die he wouldn't hesitate to use his powers to save them. Later, as Koyomi and Yozuru are discussing the reasoning behind her focus on killing immortal apparations, Yozuru receives a call from Izuko. Yozuru tells Koyomi and Yotsugi to go to Suruga's house immediately, to check on his sisters. They arrive to find not only Koyomi's sisters, but also Suruga missing. In their place is a series of paper cranes. Yotsugi explains that the bird shape indicates that the kidnapper is after Tsukihi, the phoenix. They meet back up with Yozuru, who explains that the man behind the kidnapping is Teori Tadatsuru, an apparation specialist and doll master. Like Yozuru, Teori is a specialist who focuses on killing immortal apparitions. Yozuru warns Koyomi that he can't use his powers as a vampire to solve this, nor can Shinobu. Koyomi remarks on the costs of his vampire power usage, likening it to divine punishment. Yotsugi and Yozuru disagree, stating that the kidnapping happening the day Koyomi finds out he transformed into vampire is much too coincidental. Koyomi and Yozuru then discuss possibilities for Teori's motivations, and who he is as a specialist. Yozuru says that Teori doesn't hold much in the way of convictions, only that he finds apparitions to be beautiful. Teori himself is an artist, and as a specialist he goes around like Meme, mediating between apparitions and humans. Yozuru then reveals that Teori's true targets are Koyomi and Shinobu, and as Teori operates outside of Izuko's network of specialists, Meme's assertion that Koyomi and Shinobu are harmless means nothing to Teori. The group then looks through the paper cranes, and finds one with Teori's location: the North Shirahebi Shrine. Yotsugi and Koyomi prepare to jump to a location near the mountain where the shrine is. Yozuru will proceed to the shrine on her own, but she tells Koyomi to do things when he feels it's right, and not to wait for her. ",Yotsugi Doll - Part 3,17,https://www.scads.de/movieBenchmark/resource/TVDB/episode5087116,2014-12-31,,,,
6228,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4982485guestStars1,,guestStars,Frank Martela,,
6229,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14141dir0,,director,Josef Leytes,,
6230,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19608dir1,,director,Tom Fontana,,
6231,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4305569dir0,,director,菱川直樹,,
6232,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person3697,,actor,Jon Seda,,
6233,1,"In the Magic Express Ace is working with Angel on a hologram device to clone to create a duplicate of himself for his newest show while Cosmo is busy playing an interactive computer game that is an adults-only rated game called Raptor XII and Cosmo isn't even at age 18. When a lightning hits the train, everything shuts down including Angel. As Ace and Cosmo inspects everything they don't realize someone is in the Express. The person is Lt. Vega and Cosmo that rated AO games are strictly for adults. Vega gets a call from Ms. LeSage, but a mysterious character comes on. The mystery character kidnaps LeSage and the mysterious character was Raptor XII. Senator Dobbs is also kidnap from Raptor XII. Raptor XII is looking for a person name Major. Raptor starts programming more of himself. Ace and Cosmo managed to escaped. But Dobbs is still in trouble.",Bad Program,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode8086,1999-04-17,,,,
6234,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode255696writers0,,writers,Sharat Sardana,,
6235,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14200writers0,,writers,William Froug,,
6236,8,"Larry accuses his neighbor, Michael J. Fox of harassment; Jeff takes a bullet for Susie; Larry gives an inappropriate gift to Elizabeth's son. ",Larry vs. Michael J. Fox,10,https://www.scads.de/movieBenchmark/resource/TVDB/episode4160199,2011-09-11,,,,
6237,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19640guestStars4,,guestStars,Bill McLaughlin,,
6238,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode381367writers1,,writers,Christopher McCulloch as Jackson Publick,,
6239,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592332dir0,,director,Cary Fukunaga,,
6240,3,Claire's U.N. bid runs into trouble. Frank fights off mutiny with a bold address to the country.,Chapter 28,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode5043396,2015-02-27,,,,
6241,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode298426dir0,,director,John R. Pepper,,
6242,1,"After the murder of his father, and a chance encounter with a mysterious Confessor named Kahlan, Richard Cypher learns of an ancient prophecy that has named him the first true Seeker in over a millennium. Along with an old wizard named Zedd, Richard and Kahlan must stop the ruthless tyrant Darken Rahl from unleashing an ancient evil.",Prophecy,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode400309,2008-11-01,,,,
6243,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19672guestStars1,,guestStars,Peter Gerety,,
6244,4,"Ougi claims to have figured out the whereabouts of Oikura’s mother and, in her own way, helps Araragi and Hanekawa to solve the mystery.",Sodachi Lost - Part 3,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode5356170,2015-11-08,,,,
6245,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186523guestStars7,,guestStars,Ann Allen,,
6246,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19674guestStars6,,guestStars,Jeffrey Wright,,
6247,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19613guestStars6,,guestStars,Andrea Fletcher,,
6248,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592330guestStars5,,guestStars,Jamie Elliott,,
6249,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14127guestStars1,,guestStars,John Larch,,
6250,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19623writers0,,writers,Rogers Turrentine,,
6251,,"Can a disguise be an obstacle to real love? Hong Ra-on is a young woman during the Joseon Dynasty who makes a living by dressing up like a man and giving relationship advice to the lovelorn young men who seek her counsel. A love letter that Ra-on writes for a client brings her in contact with Lee Yeong, who is the Crown Prince Hyomyeong, the first son of King Sunjo and heir to the throne. But neither knows the true identity of the other. As Lee Yeong becomes strangely drawn to Ra-on, the crown prince’s eunuchs brings her into the palace as one of their own, giving her insights into palace life that no woman has seen before. Inside the palace, Ra-on becomes entangled with the poet Kim Sat-gat, Lee Yeong’s trusted confidante; scholar Kim Yoon-sung, who is the crown prince’s nemesis; and Jo Ha-yeon, the chosen royal consort for Lee Yeong. Can Ra-on survive the royal palace life without being exposed as a woman?",Moonlight Drawn By Clouds,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries310379,2016-08-22,,,Ended,
6252,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186506guestStars14,,guestStars,Paul Klintworth,,
6253,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186532guestStars0,,guestStars,Eric Poppick,,
6254,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186508writers0,,writers,Larry David,,
6255,2,"Team Venture find themselves trapped in the clutches of a bloodthirsty Egyptian cult and their time machine.  Doc narrowly escapes and teams up with Master Billy Quizboy and Pete White, but promptly forgets to mount a rescue.  So it's up to Brock and a pantheon of history's greatest men to find another way out.",Escape to the House of Mummies (Part II),4,https://www.scads.de/movieBenchmark/resource/TVDB/episode311956,2006-07-16,,,,
6256,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode255690dir0,,director,Nick Wood,,
6257,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295427writers0,,writers,Sharon Elizabeth Doyle,,
6258,2,,Episode 21,21,https://www.scads.de/movieBenchmark/resource/TVDB/episode6345326,2017-09-13,,,,
6259,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186505guestStars2,,guestStars,Louis Nye,,
6260,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19656guestStars1,,guestStars,Robert Carlson,,
6261,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186507guestStars7,,guestStars,Emily Kuroda,,
6262,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19678directors0,,directors,Ed Sherin,,
6263,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode300997writers0,,writers,Larry David,,
6264,,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19629guestStars3,,guestStars,Carlos Juan Gonzales,,
