http://dbpedia.org/ontology/abstract,https://www.scads.de/movieBenchmark/ontology/title,http://dbpedia.org/ontology/episodeNumber,http://dbpedia.org/ontology/seasonNumber,entityUrl,http://dbpedia.org/ontology/releaseDate,https://www.scads.de/movieBenchmark/ontology/name,https://www.scads.de/movieBenchmark/ontology/job,https://www.scads.de/movieBenchmark/ontology/status,https://www.scads.de/movieBenchmark/ontology/company_type
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1224191writers0,,Larry David,writers,,
,"Forest of Dean, Gloucestershire",8,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode2592861,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person427038,,Kim Jae-Wook,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7133180guestStars8,,Ann Westin,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14188guestStars0,,Jim Boles,guestStars,,
"Time has passed by; F4 are now college students and Jandi is in her senior year at high school (12th grade). Jandi keeps practicing swimming and works part-time, and awaits Junpyo. Jihoo suggests her to record her message in a video and send it to Junpyo, and he also takes her to the hospital and checks the condition of her shoulder. Jandi finds out that she won’t be able to swim anymore and now it’s too late to cure. Confused and toubled, Jandi goes to Macau to meet Junpyo. She gets surprised at the magnificent look of Hotel Shinhwa, but doesn’t get overwhelmed. However, when Jandi finally gets a chance to see Junpyo, he only gives her the cold shoulder.",Episode 13,13,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode699301,2009-02-16,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4141363guestStars0,,Ben Stiller,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14129guestStars5,,Fintan Meyler,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1298871writers0,,Jonathan Harvey,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186500guestStars2,,Allison Heartinger,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186502guestStars7,,Gina Jackson,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person346262,,Hans Dagelet,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person296800,,Robert Palfrader,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19682writers0,,Christopher Kyle,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19621directors1,,James Yoshimura,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode377475guestStars5,,Tobey Huss,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19624guestStars3,,Valerie Perrine,guestStars,,
Claire's absence causes problems for Frank on the campaign trail amid rumors of a marital rift. Claire tries to strike out on her own.,Chapter 40,1,4,https://www.scads.de/movieBenchmark/resource/TVDB/episode5440797,2016-03-04,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1031271dir0,,Mark Beesley,director,,
"Wolfe and Archie investigate the murder of the Head of the Bureau of Price Regulations, who was about to speak before the National Industry Association.",The Silent Speaker (2),14,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode298425,2002-07-21,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130711directors0,,Garth Waxwell,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4567741guestStars3,,The Lonely Island,guestStars,,
,Flamin' Lady,31,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode14175,1961-05-22,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19658guestStars5,,Jim Scopeletis,guestStars,,
"Frank and Tim investigate the death of a young girl whose abused body was found by the side of the interstate. Brodie goes to an interview with a new potential roommate. Kellerman finally gets his day in court, where he is supposed to take the 5th amendment. Frank and Tim disagree with their pursuit of the investigation. Frank tries a different approach with the mother and she tells him the story-- only they won't be able to get a murder one conviction. Julianna comes down to the courthouse to offer Mike some moral support. He sees Connelly come out of the courtroom and thinks things are going bad, so he prepares to give it all up. However, his appearance before the grand jury doesn't go quite as he expected. Brodie walks out of the building with his new roommate. The detectives try to celebrate Kellerman's freedom, though he has different thoughts about the situation. Tim tries to come to grips with the child abuse he experienced in his past and also tells Frank he doesn't want to be",Betrayal,12,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode19663,1997-01-10,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14190guestStars3,,Don Kennedy,guestStars,,
"'''Digimon'' are ''Digital Monsters''. According to the stories, they are inhabitants of the ''Digital World'', a manifestation of Earth's communication network. The stories tell of a group of mostly pre-teens, the ''Chosen Children'' (DigiDestined in the English version), who accompany special Digimon born to defend their world (and ours) from various evil forces. To help them surmount the most difficult obstacles found within both realms, the Digimon have the ability to evolve (Digivolve). In this process, the Digimon change appearance and become much stronger, often changing in personality as well. The group of children who come in contact with the Digital World changes from season to season.",Digimon: Digital Monsters,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries72241,1999-03-07,,,Ended,
President Barack Obama sits down with Zach Galifianakis for his most memorable interview yet.,President Barack Obama,20,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4822811,2014-03-11,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186521directors0,,Robert B. Weide,directors,,
,Episode 14,14,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode5285501,2015-08-18,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19620dir1,,Tom Fontana,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14130directors0,,Paul Stanley,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6847480guestStars2,,Zach Anner,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19605writers0,,Frank Pugliese,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186518guestStars4,,Alanis Morissette,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6277744dir0,,Akiyuki Shinbo,director,,
"Dylan is horrified to realize people see her as a mini version of Maya, and makes a point to exert her individuality. JJ and Ray each cope with their feelings for shared crush, Izzy. Meanwhile, Kenneth turns to an unwilling Jimmy for help with Joyce.",O-- OUR M-A-G--MAGEDDON,12,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode6976824,2019-01-25,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186520writers0,,Larry David,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4982482guestStars1,,Mikael Storsjö,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14140guestStars1,,Diane Baker,guestStars,,
Claire allows her enemies to think she's incapacitated as they plot to remove her from office. Doug's investigation leads him to uncover a secret.,Chapter 70,5,6,https://www.scads.de/movieBenchmark/resource/TVDB/episode6564867,2018-11-02,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6344212writers0,,Carrie Rosen,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode431068writers0,,Erin Maher,writers,,
"Compulsive gambler Danny arrives in a small Lake District village and gets a job working under a tyrannical, sex-mad chef in a hotel. He loses the job after making local girl Emma pregnant, and takes charge of hiring out boats. But then there’s a tragic accident while he’s phoning in a bet.",Episode 1,1,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode340449,1997-09-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19692guestStars5,,Kevin Donnelly,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186530guestStars12,,Thomas Jones,guestStars,,
"A baby is left on a widow's doorstep with a note implying that her late husband had been its father. The widow, Lucy Valdon, hires Wolfe and Archie to find the true mother, but soon the case turns deadly.",Motherhunt (2),7,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode295436,2002-05-19,,,,
"'Fujiko enters a chamber where Count Luis Yu Almeida is sitting and waiting for her, however Lupin interferes from a communications room and being gunned by Jigen, who inhaled the Fraulein Eule Cult drug, which makes Lupin flee. Fujiko falls into another chamber where message appears in blocks and Lupin assists Fujiko to reach again the top. In a special room, Lupin explains the real events that occurred in the tragedy of Eulenspiegel and the process of brutally inducing mind control to little girls. Also in the room lies Dr. Kaiser's daughter Aisha who has been long time experimented for the sake of Count Almeida and now frail and weakened. Fujiko reveals that she entered the manor as a maid and intends to steal the Fraulein Eule cult drug, however she's been cornered by Almeida's men and experimented her as well. Her drive to steal and indulge in sex made Aisha somewhat happy. As the conversation draws close, Lupin gets Aisha and unmasks ''Minerva's'' Owl who happens to be Aisha's mother who survived the Eulenspiegel tragedy. Lupin and Fujiko brings Aisha to a coastline, but Aisha succumbs due to her weakened state. Fujiko challenges Lupin to steal her but Lupin ends up in failure catching her because of immediate breakdown of Lupin's car. ",The Woman Called Fujiko Mine (2),13,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4305572,2012-06-27,,,,
,Kangaroo ~ Like A Pierrot ~ Daruma 7,11,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode4699164,2008-02-03,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7094261guestStars13,,Dutch Johnson,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person235311,,Gabriela Vránová,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1075311writers0,,Larry David,writers,,
Troy marries a young couple not realizing that the young lady is actually underage and the man is a fortune hunter intent on securing his wife's father's fortune.,The Violent Journey,24,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode14138,1960-03-28,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode402858dir0,,Jonathan Brough,director,,
"Serial killer Leonard Fraser was suspected of killing at least five women over a 17 year period but took the complete truth about his life of crime to his grave. Fraser was convicted of the murders of three people, including a 9 year old girl and the manslaughter of another woman. ",The Predator: Leonard John Fraser.,9,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode400791,2008-10-30,,,,
"'A 16-year-old murder case must be reopened when the daughter of the convicted killer holds Col. Barnfather hostage. Pembleton and Bayliss investigate an elderly man whose wife died of drowning in the bathtub. Gee and the newly appointed Capt. Russert clash over the handling of the hostage situation. Bolander, Munch, Howard and Felton must go to the archives to find the records of the case. Lewis meets a strange homeless man who's witnessed the suicide of a man who committed the original murder and the detectives race to overturn the previous conviction. A new ''''old'''' bartender tries to convince Munch to go with the latest rage, microbreweries. Bolander and Lewis try to connect the suicide victim to the man on death row.",In Search of Crimes Past,17,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode19626,1995-04-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19642guestStars3,,Jack Dougherty,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5043396writers1,,Andrew Davies,writers,,
"The four members leave Perth and head off to a serene port city, Fremantle, by trying out public transportation from buses to trains as a true backpacker. Enjoying the getting-lost-free journey with ‘Map Seung Yoon’, the four young gentlemen dive in to the living of a West-Australian life.",Living in West Australia,2,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode6397987,2017-11-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode381367guestStars1,,Christopher McCulloch,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19624dir0,,John McNaughton,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19676guestStars5,,Robert Chew,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7133180guestStars3,,Erik Ekstrand,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14129guestStars0,,Gustavo Rojo,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592334guestStars9,,Madison Wolfe,guestStars,,
"The quest for the Stone of Tears brings Richard, Kahlan, Zedd and Cara to a D’Haran prison, where the dead return from the underworld to prey on the living.",Baneling,2,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode1130691,2009-11-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5325616directors0,,Akiyuki Shimbou,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14127writers0,,Robert Dillon,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6994203guestStars5,,Carlin James,guestStars,,
"Catfish noodler, septic tank technician, worm castings rancher ",Worm Dung Farmer,20,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode300445,2003-11-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186502guestStars2,,Karen Bankhead,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode342737writers1,,David Wolstencroft,writers,,
"'For the first time the complete story of one of Australia's most horrific serial murderers is finally revealed.  Almost twenty years ago in June 1987 a crazed gunman begins a journey which will take him thousands of kilometres across the vast Australian outback.The killer's journey will result in the murders of five innocent tourists, spark one of the biggest manhunts in Australian history and end in a bloody last stand shootout with police at a remote outpost deep in the rugged Kimberly ranges of Australia's north. Before it is over, thousands of residents living in communities scattered across the country's Top End will be terrorised. ",The Kimberley Killer,10,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode357865,2005-08-01,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6253103directors0,,Akiyuki Shinbo,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14139directors0,,Bernard Girard,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode257875writers0,,Jerry McNeely,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6770323guestStars8,,Ceri Bethan,guestStars,,
"Amid turmoil in the home, Frank takes office. Foreign relations become entangled as Durant's team bungles a meeting. As foes negotiate to thwart her, Jackie maneuvers to strengthen her position. Lucas acquires new skills in order to pursue his secret investigation. ",Chapter 15,2,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode4741188,2014-02-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode377475guestStars0,,Mia Barron,guestStars,,
"JJ’s love-match with Izzy becomes a cage match with Kenneth. Maya and Jimmy dismiss Valentine’s Day as a holiday for suckers until they find a way to profit from it. Unable to find a date to a prepaid romantic night out, Ray brings Dylan.",J-I-- JIMMY V-A-L--VALENTINE,14,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode7007625,2019-02-15,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person1143,,Michael Donovan,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6397991directors0,,Na Young Seok,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1130731directors0,,Andrew Merrifield,directors,,
,The Serpent in the Garden,26,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode14170,1961-04-17,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19658guestStars0,,Rosanna Arquette,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186509guestStars6,,Stuart Gold,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14131guestStars3,,Gloria Vanderbilt,guestStars,,
"'When Richard Lewis finds out he needs a kidney transplant, he finds two friends who match him, leaving them to decide who ''gets'' to give up their organ.",Lewis Needs a Kidney,5,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode300997,2005-10-30,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4741190dir0,,James Foley,director,,
Reptile handler,Snake Wrangler,10,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode330837,2007-07-10,,,,
"Three different, but related families face trials and tribulations in their own uniquely comedic ways.",Family Kruys,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries293431,2015-03-29,,,Continuing,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19691directors0,,Clark Johnson,directors,,
"The Kazoops family get lost in the middle of nowhere, but they soon discover a change of scenery can be as good as a holiday.",Middle of Somewhere,1,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode6358697,2017-07-31,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295435guestStars4,,James Tolkan,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode117807guestStars2,,Stuart Stone,guestStars,,
Documents about the surrounding world and Interesting conversation with experts about documentary subjects. Your hosts: Riku Rantala and Tunna Milonoff. Welcome to the journey!,Docventures,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries270088,2013-08-28,,,Continuing,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481712dir0,,Joel Schumacher,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7098456directors0,,Bill Purple,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19675guestStars12,,Mets Suber,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19660guestStars3,,Seth Silver,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6973013directors0,,Daniel Sackheim,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186511guestStars9,,Dort Clark,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode295437directors0,,George Bloomfield,directors,,
,A Story That Shouldn't Be Missed (2),2,0,https://www.scads.de/movieBenchmark/resource/TVDB/episode6009761,2017-03-19,,,,
"Now fully human again, Koyomi is called by Hitagi for a date, as they spend some time together, Koyomi has a vision of Ougi.",Hitagi Rendezvous - Part 1,3,5,https://www.scads.de/movieBenchmark/resource/TVDB/episode6253103,2017-08-12,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6253482dir0,,Akiyuki Shinbo,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19692guestStars0,,Francie Swift,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14115guestStars3,,Margo,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode255697writers0,,Sanjeev Bhaskar,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592335directors0,,Cary Fukunaga,directors,,
"When Stan tells Monty and Jimmy Jones that it's time to leave the park, Monty wonders why fun things have to come to an end.",Fun Factory,42,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode6070034,2017-05-02,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14147guestStars0,,Peggy Ann Garner,guestStars,,
"Orrie Cather, one of Wolfe's operatives, has been secretly seeing a wealthy man's kept mistress at her secret love nest. He is arrested when she turns up dead.",Death of a Doxy (2),2,2,https://www.scads.de/movieBenchmark/resource/TVDB/episode295431,2002-04-14,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode181711writers0,,David Kemper,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7081251guestStars1,,Gary Ballard,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19667guestStars7,,Stephen Xavier Lee,guestStars,,
"When Larry and Jerry Seinfeld get together to write the reunion show, they consider including Larry's latest experience, which involves a crying Jesus and a bare-midriff assistant.",The Bare Midriff,6,7,https://www.scads.de/movieBenchmark/resource/TVDB/episode1129111,2009-10-25,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6412710directors0,,Danny Chun,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode335172directors0,,David Mandel,directors,,
"On board schooner Tiki, Captain Troy hears the radio message from Lianne, a young woman held prisoner on Eden Island by a megalomaniac dictator called Zagreb.",Isle of Eden,19,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode14133,1960-02-22,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7007625guestStars2,,Kayla Maisonet,guestStars,,
"Bolander, Munch, Howard and Felton all meet to serve a warrant, but Bolander, Howard and Felton are shot in an ambush. Pembleton becomes the primary in the investigation and is partnered with a detective who specializes in the psychology of their prime suspect: a pedophile. Stan's ex-partner Mitch Drummond offers his help. Kay's father and Beau's wife and the kids come to the hospital. A clerical error is discovered to be the cause of why the detectives went to the door marked 201, instead of 210.",The City That Bleeds,12,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode19621,1995-01-27,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode7043379directors0,,Rob Cohen,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode374527guestStars3,,Paul Boocock,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode1199141directors0,,Christopher McCulloch as Jackson Publick,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode452531dir0,,Jonathan Brough,director,,
"'Jandi becomes Junpyo’s personal maid and controls over Junpyo’s naughty behavior. While she was in Junpyo’s room to wake him up, Jaekyung and Junpyo’s mother enter the room and get shocked to see her. The mother wants to kick her out from the house immediately, but the head maid and Jaekyung intervene in. Seokyeong collapses at the clinic and Jandi takes him to Jihoo’s house. Jandi tries to reconcile the two and now they start to live under the same roof. Gaeul now knows that Eunjae was Yijung’s first love, and tries her best to bring them together.",Episode 20,20,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode699431,2009-03-16,,,,
,The cricket and the saw,9,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode1325841,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186527guestStars6,,Kathryn Joosten,guestStars,,
"Jandi starts a part time job as a model on the cover of textbook, only to find out that she’s been deceived. In the dangerous moment, a mysterious man comes to the rescue of Jandi, and soon vanishes. The man turns out to be Jeha, a freshman at Shinhwa High School. Jandi and her purported fan, Jeha become friends. Unhappy with Jandi, who spends all her time working at her part-time job, Junpyo finally explodes at seeing Jandi on the magazine cover with model Haje. And Jandi finds the second “Red Card” in her locker.",Episode 11,11,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode699241,2009-02-09,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19676guestStars0,,James Earl Jones,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5356171directors1,,Tomoyuki Itamura,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode311958dir0,,Christopher McCulloch as Jackson Publick,director,,
"Jandi gets Jihoo’s help when students attack her at the locker room. Jandi, cannot stand Junpyo’s smugness, goes to see Junpyo and kicks him right in the face. Rather than paying her back, Junpyo finds his curiosity from this girl who reminds him of his older sister, Junhee. After school finishes, unknown guards kidnap Jandi. She wakes up and notices the unbelievable things that are happening right in front of her eyes…",Episode 2,2,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode699051,2009-01-06,,,,
"Larry competes with Rosie O’Donnell for the same woman, explores the nuances of Japanese bows, and refuses lunch with an LA acquaintance. ",The Bi-Sexual,7,8,https://www.scads.de/movieBenchmark/resource/TVDB/episode4134673,2011-08-21,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19658writers0,,Henry Bromell,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4592334guestStars4,,Michael Harney,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19670dir0,,Peter Medak,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6453691guestStars0,,Sedona James,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6994203guestStars0,,Jonathan Slavin,guestStars,,
"When SNC decides to keep Marisol in the Primetime seat, Mary Jane's tenacity will lead her to explore unconventional methods.... As Niecy's rift with Patrick continues, she'll reach out to her mother.....",Hot Seat,5,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode5377887,2015-11-10,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4134674directors0,,David Mandel,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode255689dir0,,Nick Wood,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person3706,,Michelle Forbes,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5843134writers0,,Carrie Rosen,writers,,
"Crime Investigation Australia has conducted a major investigation which reveals the inside story of the Megan Kalajzich murder and the extraordinary Police investigation which will rock the Harbour City's elite to the core. We also detail the true horror of one of Australia's most ghastly crimes, the heartbreak and anguish faced by investigators and interviews with several of the last people to ever see Anna Kemp and her daughter Gracie alive.",Contract to Kill / The Mornington Monster,5,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode357860,2005-08-01,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14159directors0,,Felix Feist,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5487733writers0,,Jackson Publick,writers,,
A trip to the hairdresser and a fabulous pair of shimmering golden hair tongs prompts Simon's decision to turn Kylie into Princess Diana.,How I Got My Tongs,5,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode396454,2008-10-30,,,,
"'Sebastian Stark, a charismatic, supremely self-confident defense attorney who, after a shocking outcome in one of his cases and a personal epiphany, brings his cutthroat tactics to the prosecutor's office as the head of the Los Angeles District Attorney's High Profile Crime Unit. A group of young prosecutors are about to have the learning experience of a lifetime because, though Stark is seeking to redeem himself, he has no intention of cooling his underhanded approach to cases just because he's now working for the ''good guys.''",Shark,,,https://www.scads.de/movieBenchmark/resource/TVDB/tvSeries79388,2006-09-21,,,Ended,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6770323guestStars3,,Simmie Sangian,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186517directors0,,Larry Charles,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode6770323guestStars15,,Ria Lopez,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14126directors0,,Gerald Mayer,directors,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4128680writers2,,David Mandel,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode186509guestStars1,,Aki Aleong,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/person181711,,Valerie Bertinelli,actor,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19670writers1,,Tom Fontana,writers,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14133guestStars3,,Hugo Haas,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4481712directors0,,Joel Schumacher,directors,,
"'In the Season 3 finale, Mary Jane agrees to go out with GG; and finds herself a topic on ''The Real'' in a segment on interracial dating. In other events, David's mom talks with Mary Jane; Kara has trouble at work; and Niecy has a run-in with the police.",Some Things Are Black and White,10,3,https://www.scads.de/movieBenchmark/resource/TVDB/episode5434175,2015-12-15,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode14165guestStars0,,Inger Stevens,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode5356172dir1,,Tomoyuki Itamura,director,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode19685guestStars7,,Rozwill Young,guestStars,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4160197writers2,,David Mandel,writers,,
,,13,1,https://www.scads.de/movieBenchmark/resource/TVDB/episode1065751,,,,,
,,,,https://www.scads.de/movieBenchmark/resource/TVDB/personepisode4988886guestStars0,,Li Andersson,guestStars,,
