title,price,manufacturer,description,entityUrl
edius pro 4,599.97,,whether you are working with standard definition or high definition video grass valley edius pro nle software frees you from the limitations of conventional editing systems. providing a seamless realtime workflow supporting all video acquisition ...,http://www.google.com/base/feeds/snippets/10357914814429602609
studio ultimate version 11,129.1,,pinnacle studio ultimate lets you take complete control of your video quality and style by pairing the pinnacle studio plus video editing software with highly-acclaimed audio and video tools. this full-featured application lets true video ...,http://www.google.com/base/feeds/snippets/10573492586401688478
instant immers japanese dlx 2.,36.11,,topics entertainment instant immersion japanese deluxe 2.0 from the publisher of the nation's 1 selling instant immersion language line comes instant immersion japanese deluxe a comprehensive approach to language study focusing on listening reading ...,http://www.google.com/base/feeds/snippets/11029185598470444071
sibelius sibelius 5 software music production software,449.95,,sibelius 5 - software for writing playing printing and publishing music notation for mac os x and windows sibelius 5 from sibelius is a fully featured and complete software solution for writing playing printing and publishing music notation. from ...,http://www.google.com/base/feeds/snippets/14209929007229153860
individual software business planmaker pro 2008 (pc),39.99,,key features: easy step-by-step process financial modeling tools fast accurate forecasts 100 sample plans...,http://www.google.com/base/feeds/snippets/13663267904094932963
punch software 90500 home design studio - mac,135.99,punch software,we've taken our bestselling benchmark home design technology and developed it to the next level - for macintosh users! we've taken our bestselling benchmark home design technology and developed it to the next level - for macintosh users! punch! ...,http://www.google.com/base/feeds/snippets/4579143769589006469
microsoft office visio standard 2007 upgrade (pc),129.95,,key features: visualize complex info pro-quality designs convenient templates communicate using diagrams works w/ other office apps highly customizable ...,http://www.google.com/base/feeds/snippets/13673799320876526338
sibelius sibelius 5 software - educational discount music production software,248.95,,sibelius 5 - software for writing playing printing and publishing music notation for mac os x and windows - educational discount sibelius 5 from sibelius is a fully featured and complete software solution for writing playing printing and publishing ...,http://www.google.com/base/feeds/snippets/13813465547037122851
microsoft mappoint 2006 with gps locator (pc),349.99,,key features: north american edition compatible with ms office plan work travel analyze business data...,http://www.google.com/base/feeds/snippets/13711624573601150378
weekly reader preparing for kindergarten 2008 (pc/mac) fogware,19.99,,key features: interactive questions encourages creativity develops motor skills engaging activities tracks student progress ages 3-5 ...,http://www.google.com/base/feeds/snippets/13778334917246964953
transfer my dvd avanquest usa,29.95,,key features: dvds and movies on your ipod for video ipods...,http://www.google.com/base/feeds/snippets/13831527178214062853
quickbooks pro 2007 3 user,409.52,,quickbooks pro 2007 3-user for windows,http://www.google.com/base/feeds/snippets/9601387615256849146
quickbooks pro 2007 win,192.26,,quickbooks pro 2007 for windows.,http://www.google.com/base/feeds/snippets/9655190978391337484
webroot software inc 66210 - spy sweeper (mass merchant) (win 98 me 2000 xp),25.97,,webroot software inc 66210 : spyware is the fastest growing online threat - studies show that 9 out of 10 internet-connected pcs are infected with spyware. chances are your computer is infected putting your confidential information and your ...,http://www.google.com/base/feeds/snippets/6801077797933253662
hoyle game collection - 4 game pack,14.95,,this game collection includes four full-version feverishly fun games from the experts at hoyle! round up your family and friends for loads of fun. whether its cards slots mahjongg or pool there's something for every gamer in the house. name your ...,http://www.google.com/base/feeds/snippets/10407485929174560675
csi: crime scene investigation,10.95,,interrogate suspects with lvpd detective brass utilize 14 authentic csi forensic tools from uv lights to casting kits hunt down field evidence with cutting-edge forensic tools and investigate five crime scenes ranging from arson to police ...,http://www.google.com/base/feeds/snippets/10376045838568127952
hoyle card games,9.95,,turn a deck of cards into 18 games of hours of fun! enjoy the classic card games from bridge canasta euchre and solitaire to spades gin rummy go fish and so many more! included free is a friday night poker cd with 13 additional games and two ...,http://www.google.com/base/feeds/snippets/10301544386744816648
encore software 10548 - encore tlc zoombinis 3rd grade learning system 2007 - complete product - educational - 1 user - complete product - standard - pc mac,17.97,,encore software 10548 : the zoombinis are in perilous trouble! their escape rests squarely on your shoulders or more accurately on your brain. with nine perplexing puzzles and three levels of difficulty each perilous challenge will test your ...,http://www.google.com/base/feeds/snippets/1088964682231544841
cluefinders 3rd grade adventures: mystery of mathra,10.95,,a daring group of kid detectives a jungle adventure and the mystery of an ancient monster make the cluefinders' 3rd grade adventures the most exciting way to develop essential academic and thinking skills. also includes mystery mansion arcade ...,http://www.google.com/base/feeds/snippets/10510400604129253122
aec software 10101090120000101 - aec fasttrack schedule v.9.0 - complete product - project management/version control - 1 user - complete product - standard - pc,348.97,,aec software 10101090120000101 : fasttrack schedule 9 makes it easy to organize track and manage all your project details. new consolidation and schedule-building tools help you plan more efficiently keeping your projects on track and within ...,http://www.google.com/base/feeds/snippets/1171636135529189818
state standards - grade 8,9.49,,state standards is everything you need to understand state tests and help your child succeed all in one place! diagnose problem areas improve results and print out progress-monitoring reports. create your own tests to target essential mathematics ...,http://www.google.com/base/feeds/snippets/10469754902338981968
instant home cooking,9.95,,with over 600 recipes and access to 100000 more instant home cooking is a complete reference source and nutritional guide for delicious recipes. this 2 cd-rom suite includes the food lover's encyclopedia and recipecenter software. a must have for ...,http://www.google.com/base/feeds/snippets/10441289479977345787
ghostsurf 2006 platinum,14.95,,ghostsurf 2006 platinum protects your privacy and prevents internet pests from spoiling your online experience. ghostsurf ensures your safety online by providing an anonymous encrypted internet connection. it even stops spyware eliminates ads and ...,http://www.google.com/base/feeds/snippets/10438244455449441805
personal record keeper 5.0,8.95,,provides a place for all your records whether you're hoarding frequent flyer miles or itemizing your pez-dispenser collection. get all of your paperwork organized.,http://www.google.com/base/feeds/snippets/10086920522125108835
encore software 13851 - tlc blues clues preschool learning system 2008,17.97,,encore software 13851 : encore software tlc blues clues preschool learning system 2008 - 13851,http://www.google.com/base/feeds/snippets/8179254028288712108
instant immersion italian 2.0,20.99,topics entertainment,topics entertainment instant immersion italian 2.0 this 5 cd-rom suite immerses you in the learning process with cultural videos entertaining games and interactive lessons with native speakers windows/mac,http://www.google.com/base/feeds/snippets/10066664236286478958
let's learn about time & date,8.95,,a guide to learning all kinds of fascinating and useful information. the games and quizzes are specially designed with learning in mind. the games and quizzes are specially designed with learning in mind. kids will learn about hours minutes ...,http://www.google.com/base/feeds/snippets/10023413211060238963
encore software 10891 - family tree maker version 16 essential sb cs,25.97,,encore software 10891 : encore software family tree maker version 16 essential sb cs - 10891,http://www.google.com/base/feeds/snippets/5974122079831285335
mother goose - interactive storybook,8.95,,read along as your favorite golden books characters engage kids in countless activities. the exciting activities will help develop matching reasoning & critical thinking skills which include letter matching coloring time follow along and ...,http://www.google.com/base/feeds/snippets/9938979900399241153
star wars episode iii activity center,10.95,,jedi master obi-wan kenobi and his apprentice anakin skywalkers along with a cast of memorable characters from star wars: episode iii revenge of the sith turn your computer and printer into a home printing studio!,http://www.google.com/base/feeds/snippets/10254889100768183729
calendar creator 10,8.95,,make your own personalized calendars and planner pages. easily schedule track appointments and everything in between. includes pre-designed calendars too.,http://www.google.com/base/feeds/snippets/10241038066142254106
resumemaker premier,12.95,,resumemaker premier is the first ever commercially available complete job search program that's designed to help you land a job you can enjoy. it's the only software that's designed by certified professional career counselors with breakthrough ...,http://www.google.com/base/feeds/snippets/10163861390911480703
punch software 90500 home design studio - mac,135.99,punch software,we've taken our bestselling benchmark home design technology and developed it to the next level - for macintosh users! we've taken our bestselling benchmark home design technology and developed it to the next level - for macintosh users! punch! ...,http://www.google.com/base/feeds/snippets/1203903874013146755
print workshop 2006 limited edition + 800000+ images,7.95,,design the perfect project for every occasion and any holiday - from scrapbook pages and small business materials to school projects and professional-quality greeting cards. save time and money using print workshop?s suite of powerful tools ...,http://www.google.com/base/feeds/snippets/9843399056820481147
living trust builder,8.95,,don't wait until the last minute - take time to do your living trust today! living trust builder gives you the mechanisms and sound planning advice that can save you from paying estate taxes gift taxes and probate fees. includes documents to get ...,http://www.google.com/base/feeds/snippets/9843714299914050934
sega smash pack 2,8.95,,enhance your game library with 7 classics in one collection! enjoy these seven classic hits that never grow old. the sega smash pack 2 also includes addictive puzzle game segaswirl as an added bonus!,http://www.google.com/base/feeds/snippets/9814257640405704198
resume maker professional 12,17.95,,are you looking for a job or looking to change jobs in the future? resumemaker deluxe will help advance your career more quickly and never miss another career opportunity! resumemaker is packed with powerful features that help you write a better ...,http://www.google.com/base/feeds/snippets/9834840923318936107
jaws unleashed,7.95,,nature's ultimate predator has been unleashed. you are jaws! prey upon fearsome bosses: killer whales giant squid and more. devour everything in sight and terrorize the amity island community. wreak havoc with a range of underwater surface and air ...,http://www.google.com/base/feeds/snippets/9899533968814505006
math learning system 2007,15.95,,a complete math program with 10 hours of tutorials and interactive exercises! students can work at their own pace in the comfort of their own home. subjects covered include: early math elementary school math middle school math high school math ...,http://www.google.com/base/feeds/snippets/9925522969125966033
quickbooks pro 2007 3 user,398.99,intuit,quickbooks pro 2007 3-user for windows,http://www.google.com/base/feeds/snippets/9860136507672793790
zoboomafoo animal logic with workbook combo,9.95,,join zoboomafoo chris kratt martin kratt and all of their creature neighbors as they teach your child kindergarten skills. combining computer learning with traditional print workbooks your child will have a learning experience that is ...,http://www.google.com/base/feeds/snippets/9889997485442958372
prison tycoon,8.95,,from chaos comes order. private prisons have become the new growth industry. you will construct and run an efficient rehabilitation facility with nothing but money on your mind. there's no escaping under your watchful eye as you oversee every detail ...,http://www.google.com/base/feeds/snippets/9546412497945999317
post mortem,7.49,,a horrific ritualistic murder has taken place in an upscale hotel. enter gus macpherson a former american private detective now hired by a mysterious and sensuous woman sophia blake to find out who murdered her beloved sister and brother-in-law ...,http://www.google.com/base/feeds/snippets/9558419339728905800
backyard soccer mls edition,8.95,,now kids will get a chance to play alongside junior versions of his/her favorite professional soccer heroes! players can choose from all 12 mls team names and logos.,http://www.google.com/base/feeds/snippets/9453018933566732249
easy outdoor gardening,8.95,,whether you already have a garden or just want to add a few plants to your home easy indoor gardening has the tips you need to get started. expert gardener louise b. peacock will reveal some of the best-kept secrets to successful gardening and ...,http://www.google.com/base/feeds/snippets/9520388519116210850
who wants to be a millionaire sports edition,8.95,,face regis philbin and 15 challenging sports questions on the way to a virtual 1000000 dollar prize. you're in the hot seat with all the tension of the millionaire tv show!,http://www.google.com/base/feeds/snippets/9680039907704769193
zipmagic personal edition,8.95,,access anything zip everything - even photos! compress photos compress jpeg images strong 512-bit encryption safeguards privacy and much more!,http://www.google.com/base/feeds/snippets/9803504071402999218
backyard basketball & backyard hockey double pack,9.95,,backyard basketball is a family-friendly game that lets players build their own championship basketball team set the positions and call the plays. hit the ice in backyard hockey 2005 with the backyard kids and kid versions of nhl stars? in 3d! ...,http://www.google.com/base/feeds/snippets/9639880206667208005
super solvers - mission think - 25 user site license,79.95,,morty the notorious master of mischief is back in a wild and wacky arcade game that sharpens thinking and problem-solving skills that are fundamental to success in math science and everyday life. this time he and his metal minions have taken ...,http://www.google.com/base/feeds/snippets/9666434905621047995
20 gb hard drive for xbox 360,99.99,,see it in action [take the 3d tour]download content rip music and play an array of original xboxâ?¢ games with the 20 gb xbox 360â?¢ hard drive. this hard drive lets you store multiple game saves and play original xboxâ?¢ products as well as save ...,http://www.google.com/base/feeds/snippets/13204346903748751570
namco hometech me & my katamari,26.55,,me & my katamari,http://www.google.com/base/feeds/snippets/13205107786273172644
abacus software flight deck 4,24.99,,flight deck 4 completely revises one of the worlds best-selling aircraft simulations. this time youll take a shot at the ultimate challenge in aviation: carrier-based flight.,http://www.google.com/base/feeds/snippets/13273073048422536354
socrates media personal legal forms & agreements,26.99,,save time and money! this cd contains more than 290 basic agreements and forms for lending and borrowing keeping employment records buying/selling/leasing property estate planning and more. forms include: address change agreement to lease ...,http://www.google.com/base/feeds/snippets/13294897005190612131
adobe dreamweaver cs3 - complete package - 1 user - academic - cd - windows,189,,quickly and easily design develop and maintain websites and web applicationsâ??from start to finishâ??with adobe dreamweaver cs3 software. built for both designers and developers.,http://www.google.com/base/feeds/snippets/13211270633025226338
adsl modem brg eth brtr-1pt 10bt 1adsl 8m rs232,111.95,,adsl modem brg eth brtr-1pt 10bt 1adsl 8m rs232,http://www.google.com/base/feeds/snippets/13231416480447226733
downloadable dark messiah might and magic + download protection,29.99,,experience ferocious combat in a dark and immersive fantasy environment in dark messiah might and magicâ?¢ from ubisoftâ®! become an expert warrior mage or assassin using a vast array of devastating weapons against huge and vicious creatures in a ...,http://www.google.com/base/feeds/snippets/13256793761861116720
quickbooks(r) pro 2003,299.77,,quickbooks pro 2003 includes everything in quickbooks basic plus advanced tools for managing your business finances. includes estimating time tracking and integration with over 100 business applications. multi-user version supporting up to five ...,http://www.google.com/base/feeds/snippets/13163659075074253300
wincleaner(tm) complete pc care,69.99,,clean protect and repair your pc with wincleaner(tm) complete pc care. one box is all you need. one click is all it takes! the software also protects and prevents identity theft. it gets rid of performance-sapping clutter and pesky startups.,http://www.google.com/base/feeds/snippets/13155989034725556447
webroot(r) spy sweeper(tm) 2006,29.99,,effectively and safely detects and removes spyware from your pc. undetected spyware infects nine out of 10 pcs connected to the internet and can include identity theft computer corruption slower internet access and more. spyware can easily bypass ...,http://www.google.com/base/feeds/snippets/13226106504971179022
sony playstation 2: justice league heroes,29.99,,justice league heroes is an action game with role playing-style character customization featuring dc comics renowned team of super heroes. for the first time on current generation consoles 1-2 players can play as batman superman wonder woman the ...,http://www.google.com/base/feeds/snippets/13207417477948524791
sony playstation 2: street fighter alpha anthology,29.99,,a compilation of the entire street fighter alpha arcade series including street fighter alpha street fighter alpha 2 street fighter alpha 2 gold and street fighter alpha 3. as an added bonus the pint-sized super gem fighter mini mix aka pocket ...,http://www.google.com/base/feeds/snippets/13406943818082568337
windows vista ultimate - upgrade,259,,see it in action [take the 3d tour]windows vistaâ?¢ ultimate from microsoftâ® lets you enjoy elegant and visually compelling windowsâ® aeroâ?¢ desktop experience. it features windows aeroâ?¢ windowsâ® flip 3d navigation and instant search which ...,http://www.google.com/base/feeds/snippets/13399396048159712133
mylabels premium,29.99,,mylabels premium lets you create and print professional labels in minutes. choose from pre-designed labels or create your own from scratch. quickly add addresses text images and objects. easily add color and align and rotate text and shapes. use ...,http://www.google.com/base/feeds/snippets/13366246536827294748
quickbooks(r) premier: accountant edition 2007,399.99,,quickbooks premier: accountant edition 2007 is an all-in-one bookkeeping write-up and financial reporting tool that helps accounting professionals work efficiently with multiple quickbooks clients.highlights include: support your quickbooks 2007 ...,http://www.google.com/base/feeds/snippets/13462613778315667738
ultimate fonts,19.99,,make any creative project pop off the page with incredible 3-d text effects that get noticed! ultimate fonts boosts your design options with over 1500 true type fonts to choose from or simply use any font installed on your computer. the extreme 3-d ...,http://www.google.com/base/feeds/snippets/13452210209758304511
systemsuite 6(tm) professional mini,49.99,,vcom systemsuite 5 is a comprehensive collection of essential pc utilities designed to maintain and protect your pc to keep it running smoothly. with systemsuite you can improve system performance protect your system against from hackers and ...,http://www.google.com/base/feeds/snippets/13441425150917109811
nintendo gamecube: sonic riders,19.99,,in sonic riders dr. eggman challenges sonic and his friends to a worldwide grand prix and the winner takes all the chaos emeralds! gliding on air on many different hover-boards gamers experience sports-style racing tension as sonic and his pals ...,http://www.google.com/base/feeds/snippets/13336131401261992237
microsoft(r) word 2007,109.99,,microsoft word 2007 helps you build professional-looking documents with ease. its new editing and layout tools and streamlined user interface mean you will spend more time writing and less time formatting documents. there is a wider choice of ...,http://www.google.com/base/feeds/snippets/13326740183367978728
quickbooks(r) pro 2007,179.99,,quickbooks: pro edition 2007 provides standard accounting and business tools for organizing your finances with ease. save time on routine tasks like payroll invoicing bill tracking and check-writing. with 1 click view past-due invoices or overdue ...,http://www.google.com/base/feeds/snippets/13308005562655301002
microsoft(r) windows vista(tm) home basic,99.99,,look into these windows to see your home in a whole new light. the family of microsoft windows vista operating systems enhance your pcs security while providing new and improved tools for organizing finding and sharing photos files and ...,http://www.google.com/base/feeds/snippets/13357443011653455054
adobe(r) photoshop(r) cs windows full version,590.92,,upgrade today to adobe photoshop cs with adobe imageready(r) cs software and be more productive than ever before. innovative features help you design faster improve image quality and manage your files for the timesaving efficiency every ...,http://www.google.com/base/feeds/snippets/13342689240311947950
f-secure internet security 2007 - 3 pcs (global marketing partners),63.35,,f-secure internet security 2007 - 3 pcs brand: global marketing partners mpn: global marketing partners variant name: f-secure internet security 2007 - 3 pcs,http://www.google.com/base/feeds/snippets/9858798962478264497
20' classic instrument cable (pw-cgt-20),14.39,,20' classic instrument cable brand: d'addario mpn: pw-cgt-20 variant name: 20' classic instrument cable,http://www.google.com/base/feeds/snippets/10158743155499131620
virusbarrier x4 10.4 for mac-10 users (vbx4-10u),316.75,,virusbarrier x4 10.4 for mac-10 users brand: intego mpn: vbx4-10u variant name: virusbarrier x4 10.4 for mac-10 users,http://www.google.com/base/feeds/snippets/10177129616064822618
cf scan card 5m with adapter type ii cf withclass1laser barcode scanner (is5031-622),393.59,,cf scan card 5m with adapter type ii cf withclass1laser barcode scanner brand: socket communications inc. mpn: is5031-622 variant name: cf scan card 5m with adapter type ii cf withclass1laser barcode scanner,http://www.google.com/base/feeds/snippets/11744942872413328939
transfer my dvd (6601),28.75,,transfer my dvd brand: avanquest mpn: 6601 variant name: transfer my dvd,http://www.google.com/base/feeds/snippets/11784459841921410504
family tree maker version 16 deluxe (10870),57.59,,family tree maker version 16 deluxe brand: encore mpn: 10870 variant name: family tree maker version 16 deluxe,http://www.google.com/base/feeds/snippets/11816902045207686274
instant architect design suite (00ids510cc),28.79,,instant architect design suite brand: imsi design mpn: 00ids510cc variant name: instant architect design suite,http://www.google.com/base/feeds/snippets/12024241460287341882
axis network camera 213 ptz - digital video camera ( 0220-004 ) (0220-004),1420.79,,axis network camera 213 ptz - digital video camera ( 0220-004 ) brand: axis communication inc. mpn: 0220-004 variant name: axis network camera 213 ptz - digital video camera ( 0220-004 ),http://www.google.com/base/feeds/snippets/12121003713992255160
media studio for psp standard editon (800060),47.99,,media studio for psp standard editon brand: encore software mpn: 800060 variant name: media studio for psp standard editon,http://www.google.com/base/feeds/snippets/12383342975629473219
geometry (win/mac) (jewel case) (10158),9.59,,geometry (win/mac) (jewel case) brand: fogware publishing mpn: 10158 variant name: geometry (win/mac) (jewel case),http://www.google.com/base/feeds/snippets/12642359421626863460
total 3d home deluxe (jewel case) (jce-th6),9.59,,total 3d home deluxe (jewel case) brand: individual software mpn: jce-th6 variant name: total 3d home deluxe (jewel case),http://www.google.com/base/feeds/snippets/13465309500499088471
microsoft windows server 2003 client additional license for devices - 5 pack (823930),158.39,,microsoft windows server 2003 client additional license for devices - 5 pack brand: microsoft mpn: 823930 variant name: microsoft windows server 2003 client additional license for devices - 5 pack,http://www.google.com/base/feeds/snippets/13582930230756997101
cross stitch design studio (jewel case) (8006),9.59,,cross stitch design studio (jewel case) brand: m and r technologies mpn: 8006 variant name: cross stitch design studio (jewel case),http://www.google.com/base/feeds/snippets/13642535173107321529
studio plus version 11,90.99,pinnacle systems,vista compatible....the newest edition of the best-selling pinnacle studio video editing software pinnacle studio plus version 11 is all about innovation. this full-featured yet accessible application lets true video enthusiasts harness the power ...,http://www.google.com/base/feeds/snippets/13620891765678065248
lock on - modern air combat,7.49,,feel the power of commanding a modern jet fighter! filled with intense campaigns realistic flight modeling and flexible game options lock on will provide unlimited game play action to both novice and veteran flight sim fans. includes 20 single ...,http://www.google.com/base/feeds/snippets/13579460940007673564
math missions: the race to spectacle city arcade (grades k-2),8.49,,catch the bus subway or ferry to travel the city and tackle fun math challenges in the stores of spectacle city. build addition subtraction geometry and problem solving skills while constructing a skyscraper sorting toys at the toy store ...,http://www.google.com/base/feeds/snippets/13704505045182265069
world of wild cats,8.95,,the fascinating world of wild cats comes alive with this interactive cd-rom. dynamic video and dazzling illustrations take you on a virtual trek around the globe as you explore the lives behavior and natural habitats of our planet?s most ...,http://www.google.com/base/feeds/snippets/13635233890006695775
disney's buzz lightyear 2nd grade,8.95,,with buzz as host your second grader can create interact and solve problems in more than 40 essential learning skills. your child will be learning and having fun at the same time. activities include: telling time music composition addition ...,http://www.google.com/base/feeds/snippets/13801903643027621522
ultimate puzzle collection,9.95,,ultimate puzzle collection includes four full version puzzle games for your pc. from easy to challenging for even the most seasoned puzzle players. enjoyed by all ages and it will keep you entertained for hours. includes super collapse! atlantis ...,http://www.google.com/base/feeds/snippets/13718712808898001175
delorme earthmate gps lt-20 with street atlas 2007 usa/canada (ae-7738-203),67.19,,delorme earthmate gps lt-20 with street atlas 2007 usa/canada brand: delorme mpn: ae-7738-203 variant name: delorme earthmate gps lt-20 with street atlas 2007 usa/canada,http://www.google.com/base/feeds/snippets/9442609774091381652
poetry fiction and drama (win/mac) (jewel case) (10172),9.59,,poetry fiction and drama (win/mac) (jewel case) brand: fogware publishing mpn: 10172 variant name: poetry fiction and drama (win/mac) (jewel case),http://www.google.com/base/feeds/snippets/9675508034468866052
route 66 mobile 7 - usa/cdn for windows mobile 5 (usa-7100-wms),143.04,,route 66 mobile 7 - usa/cdn for windows mobile 5 brand: csdc mpn: usa-7100-wms variant name: route 66 mobile 7 - usa/cdn for windows mobile 5,http://www.google.com/base/feeds/snippets/9487354196638610375
xbox: scarface: the world is yours,39.99,,the world is yours! scarface the epic film that transcends generations and appeals to contemporary and urban audiences alike is now coming for the first time to game consoles worldwide. in a complex world filled with excess and greed players can ...,http://www.google.com/base/feeds/snippets/13048745344699020567
nintendo ds: yoshis island ds (game guide),14.99,,in yoshis island ds it was a beautiful day until the villainous kamek decided to cause some havoc. after a series of attacks baby mario is missing and the task of rescuing him is left up to none other than yoshi the powerful green dinosaur. take ...,http://www.google.com/base/feeds/snippets/13043442329439071818
goldmine(r) standard edition 6.7,199.99,,manage your contacts and grow sales! goldmine software helps you win and retain customers by improving efficiency and productivity without sacrificing your bottom line. it helps businesses get a more complete view of their customers and manage ...,http://www.google.com/base/feeds/snippets/13073124447528843542
nintendo wii: call of duty 3,19.99,,in call of duty 3 get closer than ever to the fury of combat as an allied soldier in world war iis most harrowing military operation the normandy breakout campaign. melee combat and destructible cover bring you face-to-face with german forces. ...,http://www.google.com/base/feeds/snippets/13145364527459524427
g-pak organizer case for nintendo ds lite gaming console - pink,19.99,,the g-pak organizer case from naki worldâ?¢ is ideal for taking your nintendo ds liteâ?¢ on the road. this case can hold 30 ds game cartridges and 6 gba-sp cartridges! it features convenient front pockets with inner mesh pouch. its adjustable ...,http://www.google.com/base/feeds/snippets/12929376828198358220
microsoft(r) windows vista(tm) business,199.99,,the windows vista business operating system is designed to meet the needs of business organizations of all sizes. for small businesses it helps keep pcs running smoothly and more securely so you will be less reliant on dedicated it support. for ...,http://www.google.com/base/feeds/snippets/12921207121428863850
world of rainbow fish (a9839m2h),19.19,,world of rainbow fish brand: global software publishing mpn: a9839m2h variant name: world of rainbow fish,http://www.google.com/base/feeds/snippets/13699037964945038111
xbox live 1600 points,19.99,,see it in action [take the 3d tour]the xbox liveâ® 1600 points from microsoftâ® is the new coin of the xbox live marketplace realm. microsoft points is a new universal system that works across international borders and is available if you dont have ...,http://www.google.com/base/feeds/snippets/12938885496651268076
webroot(r) window washer(tm) 5.0,28.99,,window washer 5.0 improves system performance protects privacy and recovers disk space by cleaning out and removing unnecessary files and eliminating all traces of on-line activities. it scrubs hundreds of areas on your pc to remove unnecessary ...,http://www.google.com/base/feeds/snippets/12977989837023766149
xl-5130 - sewing machine,129.95,,xl-5130 - sewing machine,http://www.google.com/base/feeds/snippets/12963325865230025804
spanish advantage 2007,28.99,,easily learn to read write and speak spanish with spanish advantage 2007. includes over 140 lessons more than 1000 vocabulary words and phrases and fun interactive games. also includes pronunciation coaching and conjugation.,http://www.google.com/base/feeds/snippets/14137502647216679305
quickbooks(r) credit card processing kit 2007,39.99,,quickbooks credit card processing kit is a low-cost easy way to accept all major credit cards using your computer. a low-cost solution. no set-up fees monthly minimum payments long term contracts or commitments.accept payments any time anywhere. ...,http://www.google.com/base/feeds/snippets/14129754112290514454
quicken(r) premier 2007,79.99,,quicken premier 2007 helps you invest plan and prosper in minutes. the premier version contains everything in quicken basic and quicken deluxe plus tools to monitor your net worth optimize your investments and save on taxes. quicken premier 2007 ...,http://www.google.com/base/feeds/snippets/14079779635185918620
gamelink vga a/v kit for xbox 360,49.99,,harness the cutting-edge hardware and sheer processing power of your xbox 360â?¢ with the gamelinkâ?¢ vga a/v kit from monsterâ®. it includes 10 feet vga a/v cables. the 24k gold contact rca connectors provide greater contact pressure for improved ...,http://www.google.com/base/feeds/snippets/14080250914960218521
photostudio(r) expressions 2.0,29.99,,this all-in-one digital photo suite lets you organize and enhance your digital photos and even add special effects to them. photostudio expressions 2.0 lets you create photo albums greeting cards calendars and even slide-show movies that can be ...,http://www.google.com/base/feeds/snippets/14058642474941591867
colorvision spydertv pro,599.99,,spydertv pro provides advanced calibration tools for both home theater displays and computer monitors.this software/hardware solution lets you optimizing any tv for a better viewing experience. the system scientifically measures your tv/monitors ...,http://www.google.com/base/feeds/snippets/14072345451146298030
adobe dreamweaver cs3 - complete package - 1 user - academic - cd - mac,189,,quickly and easily design develop and maintain websites and web applicationsâ??from start to finishâ??with adobe dreamweaver cs3 software. built for both designers and developers.,http://www.google.com/base/feeds/snippets/14056613011261762089
family tree maker deluxe 11.2,69.97,,family tree maker is an easy way to discover preserve and share your family history. create detailed family trees books and reports filled with photos and artistic accents.,http://www.google.com/base/feeds/snippets/13999576641352614864
broderbund ultimate print and craft suite,49.99,,the broderbund ultimate print and craft suite from encoreâ?¢ provides answers to all your print and craft home publishing needs. it features 4 creativity titles in a single collection.printmaster greeting cardswith the power of printmasterâ® it is ...,http://www.google.com/base/feeds/snippets/14011249272576970385
mcafee virusscan 8.0,49.99,,stop viruses and keep your pc safe with mcafee virusscan 8.0! virusscan is an easy-to-use antivirus solution that ensures your pc is protected from viruses worms trojans spyware and other malicious threats. virusscan stops threats coming from ...,http://www.google.com/base/feeds/snippets/14229989716762722805
abbyy fine reader 5.0 pro mac,128.95,,by abbyy usa,http://www.google.com/base/feeds/snippets/14238150185180354515
kiplingers home & business attorney,29.99,,kiplingers home & business attorney contains two complete legal products in one with new and updated forms documents and legal resources for 2004! the program includes over 150 customizable legal documents and a comprehensive legal library. new ...,http://www.google.com/base/feeds/snippets/14201075355672015693
zonealarm(r) internet security suite,49.99,,looking for easy-to-use protection against hackers spyware worms identity theft spam and much more zonealarm internet security suite is a comprehensive solution to all of these common pc problems. it helps you protect your identity and your ...,http://www.google.com/base/feeds/snippets/14196843013410363847
palo alto business plan pro 2007,83.99,,with business plan pro 2007 you get the newest most complete business planning tool available all in one package. with new help resources free tutorials more detailed plan review and much more!,http://www.google.com/base/feeds/snippets/14174433007580264947
delorme street atlas usa 2004,49.97,,delorme street atlas usa 2004 has updated and detailed maps of the us and canada. travel-planning software provides automatic routing includes four million places of interest. maps can be printed and annotated. includes the ability to work with a ...,http://www.google.com/base/feeds/snippets/14182231694994497845
konami of america yu-gi-oh: capsule mon - playstation 2,8.27,,yu-gi-oh! capsule monster coliseum delivers the most strategic board dueling game to date. players put their skills to the test in this turn-based chess-type board game.,http://www.google.com/base/feeds/snippets/14164630102032612682
ibm(r) viavoice(r) standard edition 10,49.99,,ibm viavoice standard edition is a voice-recognition product that includes essential dictation and command and control features. windows xp home windows 98se and windows me are the supported operating systems in standard edition. with standard ...,http://www.google.com/base/feeds/snippets/14336723873191472284
nintendo gamecube: sonic heroes,19.95,,in sonics most exciting adventure yet you maneuver a team of three sonic characters through massive levels to overcome the ultimate evil! you guessed it dr. eggman is on the loose once again but this time hell have to take on three powerful ...,http://www.google.com/base/feeds/snippets/14357938480834022848
computer associates etrust antivirus r8 - multilanguage - 1 user,49.99,,etrust antivirus is an award-winning antivirus solution from ca providing superior protection from the pda to the gateway against todays most common security threat - viruses.,http://www.google.com/base/feeds/snippets/14286716930938168198
graphics software,99.92,,autosketch release 8 software is a feature-rich easy-to-use drawing package that represents a genuine value. (david pitzer cadalyst). create professional quality floor layouts presentations electrical drawing home project plans information graphics ...,http://www.google.com/base/feeds/snippets/14294951723366118379
