id,http://www.okkam.org/ontology_restaurant2.owl#has_category,http://www.okkam.org/ontology_restaurant2.owl#phone_number,http://www.okkam.org/ontology_restaurant2.owl#name,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.okkam.org/ontology_restaurant2.owl#has_address,entityUrl,http://www.okkam.org/ontology_restaurant2.owl#city,http://www.okkam.org/ontology_restaurant2.owl#street
1742,http://www.okkam.org/oaie/restaurant2-Category469,415/362-0404,faz,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address469,http://www.okkam.org/oaie/restaurant2-Restaurant469,,
1743,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address208,new york,169 sullivan st.  between houston and bleecker sts.
1744,,,steakhouses,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category704,,
1745,http://www.okkam.org/oaie/restaurant2-Category216,212/343-9012,cendrillon asian grill & marimba bar,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address216,http://www.okkam.org/oaie/restaurant2-Restaurant216,,
1746,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address502,san francisco,500 post st.
1747,,,mediterranean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category498,,
1748,http://www.okkam.org/oaie/restaurant2-Category510,415/346-3486,sanppo,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address510,http://www.okkam.org/oaie/restaurant2-Restaurant510,,
1749,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address296,new york,59 grand st.  between wooster st. and w. broadway
1750,,,coffee bar,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category245,,
1751,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address590,encino,15322 ventura blvd.
1752,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address7,w. hollywood,8358 sunset blvd.
1753,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category717,,
1754,http://www.okkam.org/oaie/restaurant2-Category229,212/ 986-8080,docks,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address229,http://www.okkam.org/oaie/restaurant2-Restaurant229,,
1755,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address515,san francisco,500 van ness ave.
1756,http://www.okkam.org/oaie/restaurant2-Category523,415/433-7250,vertigo,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address523,http://www.okkam.org/oaie/restaurant2-Restaurant523,,
1757,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category21,,
1758,,,asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category258,,
1759,,,middle eastern,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category552,,
1760,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address350,new york,1022 madison ave.  near 79th st.
1761,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address528,san francisco,427 battery st.
1762,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category34,,
1763,http://www.okkam.org/oaie/restaurant2-Category536,805-498-4049,baja fresh,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address536,http://www.okkam.org/oaie/restaurant2-Restaurant536,,
1764,http://www.okkam.org/oaie/restaurant2-Category20,310-652-4025,spago (los angeles),http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address20,http://www.okkam.org/oaie/restaurant2-Restaurant20,,
1765,,,seafood,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category565,,
1766,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address363,new york,345 e. 83rd st.
1767,,,asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category312,,
1768,http://www.okkam.org/oaie/restaurant2-Category371,212/586-7714,victor's cafe,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address371,http://www.okkam.org/oaie/restaurant2-Restaurant371,,
1769,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address110,san francisco,600 stockton st.
1770,,,southwestern,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category47,,
1771,http://www.okkam.org/oaie/restaurant2-Category549,310-854-1111,diaghilev,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address549,http://www.okkam.org/oaie/restaurant2-Restaurant549,,
1772,http://www.okkam.org/oaie/restaurant2-Category33,212-758-1479,felidia,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address33,http://www.okkam.org/oaie/restaurant2-Restaurant33,,
1773,,,noodle shops,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category578,,
1774,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address32,new york city,210 e. 58th st.
1775,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address670,las vegas,3500 las vegas blvd. s.
1776,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address376,new york,174 1st ave.  between 10th and 11th sts.
1777,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category325,,
1778,http://www.okkam.org/oaie/restaurant2-Category384,404/264-1334,beesley's of buckhead,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address384,http://www.okkam.org/oaie/restaurant2-Restaurant384,,
1779,http://www.okkam.org/oaie/restaurant2-Category121,310/275-1101,california pizza kitchen,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address121,http://www.okkam.org/oaie/restaurant2-restaurant221,,
1780,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address123,los angeles,3rd st.
1781,http://www.okkam.org/oaie/restaurant2-Category46,212-754-6272,march,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address46,http://www.okkam.org/oaie/restaurant2-Restaurant46,,
1782,http://www.okkam.org/oaie/restaurant2-Category309,212/421-4433,montien,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address309,http://www.okkam.org/oaie/restaurant2-Restaurant309,,
1783,,,asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category160,,
1784,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address45,new york city,57 w. 58th st.
1785,http://www.okkam.org/oaie/restaurant2-Category603,212-223-2900,arcadia,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address603,http://www.okkam.org/oaie/restaurant2-Restaurant603,,
1786,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address683,atlanta,5975 roswell rd.
1787,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address389,atlanta,3300 peachtree rd.  grand hyatt
1788,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category338,,
1789,http://www.okkam.org/oaie/restaurant2-Category134,213/734-2773,el cholo,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address134,http://www.okkam.org/oaie/restaurant2-restaurant234,,
1790,http://www.okkam.org/oaie/restaurant2-Category397,770/242-3984,holt bros. bar-b-q,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address397,http://www.okkam.org/oaie/restaurant2-Restaurant397,,
1791,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address136,pacific palisades,4 fish 17300 pacific coast hwy. at sunset blvd.
1792,,,continental,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category632,,
1793,http://www.okkam.org/oaie/restaurant2-Category691,404-687-8888,flying biscuit  the,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address691,http://www.okkam.org/oaie/restaurant2-Restaurant691,,
1794,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address430,las vegas,4111 boulder hwy.
1795,http://www.okkam.org/oaie/restaurant2-Category59,212-980-9393,seryna,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address59,http://www.okkam.org/oaie/restaurant2-Restaurant59,,
1796,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category173,,
1797,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address608,new york city,87 e. fourth st.
1798,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address58,new york city,156 second ave.
1799,http://www.okkam.org/oaie/restaurant2-Category616,718-672-1232,jackson diner,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address616,http://www.okkam.org/oaie/restaurant2-Restaurant616,,
1800,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address149,los angeles,414 n. beverly dr.
1801,http://www.okkam.org/oaie/restaurant2-Category147,213/628-6717,mon kee seafood restaurant,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address147,http://www.okkam.org/oaie/restaurant2-restaurant247,,
1802,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address696,smyrna,2469 cobb pkwy.
1803,,,chinese,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category645,,
1804,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address443,las vegas,1510 e. flamingo rd.
1805,http://www.okkam.org/oaie/restaurant2-Category451,702/871-8826,viva mercado's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address451,http://www.okkam.org/oaie/restaurant2-Restaurant451,,
1806,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category186,,
1807,http://www.okkam.org/oaie/restaurant2-Category629,212-580-8686,monsoon (ny),http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address629,http://www.okkam.org/oaie/restaurant2-Restaurant629,,
1808,,,asian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category480,,
1809,,,seafood,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category658,,
1810,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address456,san francisco,2030 union st.
1811,,,continental,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category405,,
1812,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address750,san francisco,8 sixth st.
1813,http://www.okkam.org/oaie/restaurant2-Category464,415/989-2589,capp's corner,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address464,http://www.okkam.org/oaie/restaurant2-Restaurant464,,
1814,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address203,new york,2 e. 61st st.
1815,,,coffee bar,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category199,,
1816,http://www.okkam.org/oaie/restaurant2-Category211,212/691-7538,caffe vivaldi,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address211,http://www.okkam.org/oaie/restaurant2-Restaurant211,,
1817,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category493,,
1818,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address291,new york,405 e. 52nd st.
1819,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category240,,
1820,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address469,san francisco,161 sutter st.
1821,,,french,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category418,,
1822,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address216,new york,45 mercer st.  between broome and grand sts.
1823,http://www.okkam.org/oaie/restaurant2-Category477,415/882-1333,harry denton's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address477,http://www.okkam.org/oaie/restaurant2-Restaurant477,,
1824,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address2,bel air,701 stone canyon rd.
1825,,,mediterranean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category712,,
1826,http://www.okkam.org/oaie/restaurant2-Category224,212/465-1530,cupcake cafe,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address224,http://www.okkam.org/oaie/restaurant2-Restaurant224,,
1827,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address510,san francisco,1702 post st.
1828,,,mexican,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category253,,
1829,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address229,new york,633 3rd ave. at 40th st.
1830,,,caribbean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category725,,
1831,http://www.okkam.org/oaie/restaurant2-Category237,212/431-0021,felix,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address237,http://www.okkam.org/oaie/restaurant2-Restaurant237,,
1832,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address523,san francisco,600 montgomery st.
1833,http://www.okkam.org/oaie/restaurant2-Category531,415/346-0800,zarzuela,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address531,http://www.okkam.org/oaie/restaurant2-Restaurant531,,
1834,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category266,,
1835,http://www.okkam.org/oaie/restaurant2-Category709,404-814-1955,palm  the (atlanta),http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address709,http://www.okkam.org/oaie/restaurant2-Restaurant709,,
1836,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category560,,
1837,http://www.okkam.org/oaie/restaurant2-Category18,818-990-0500,pinot bistro,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address18,http://www.okkam.org/oaie/restaurant2-restaurant28,,
1838,,,thai,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category738,,
1839,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address536,westlake village,3345 kimber dr.
1840,http://www.okkam.org/oaie/restaurant2-Category544,310-397-5703,bruno's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address544,http://www.okkam.org/oaie/restaurant2-Restaurant544,,
1841,,,french (classic),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category42,,
1842,,,french,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category279,,
1843,,,californian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category6,,
1844,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category573,,
1845,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address371,new york,52 236 w. 52nd st.
1846,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category320,,
1847,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address549,w. hollywood,1020 n. san vicente blvd.
1848,,,american (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category55,,
1849,http://www.okkam.org/oaie/restaurant2-Category557,213-651-2866,jan's family restaurant,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address557,http://www.okkam.org/oaie/restaurant2-Restaurant557,,
1850,http://www.okkam.org/oaie/restaurant2-Category41,212-489-1515,le bernardin,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address41,http://www.okkam.org/oaie/restaurant2-Restaurant41,,
1851,http://www.okkam.org/oaie/restaurant2-Category304,212/906-9173,match,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address304,http://www.okkam.org/oaie/restaurant2-Restaurant304,,
1852,,,hot dogs,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category586,,
1853,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address40,new york city,60 w. 55th st.
1854,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address384,atlanta,260 e. paces ferry road
1855,,,eastern european,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category333,,
1856,http://www.okkam.org/oaie/restaurant2-Category392,404/874-5642,colonnade restaurant,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address392,http://www.okkam.org/oaie/restaurant2-Restaurant392,,
1857,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address131,los angeles,930 hilgard ave.
1858,http://www.okkam.org/oaie/restaurant2-Category54,212-260-6660,pisces,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address54,http://www.okkam.org/oaie/restaurant2-Restaurant54,,
1859,,,southwestern,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category68,,
1860,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address309,new york,1134 1st ave.   between 62nd and 63rd sts.
1861,http://www.okkam.org/oaie/restaurant2-Category317,212/944-3643,osteria al droge,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address317,http://www.okkam.org/oaie/restaurant2-Restaurant317,,
1862,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address603,new york city,21 e. 62nd st.
1863,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address53,new york city,35 w. 64th st.
1864,,,diners,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category599,,
1865,http://www.okkam.org/oaie/restaurant2-Category611,212-840-5000,edison cafe,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address611,http://www.okkam.org/oaie/restaurant2-Restaurant611,,
1866,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address397,atlanta,6359 jimmy carter blvd.  at buford hwy.  norcross
1867,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category346,,
1868,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address144,los angeles,8783 beverly blvd.
1869,http://www.okkam.org/oaie/restaurant2-Category142,310/552-2394,jimmy's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address142,http://www.okkam.org/oaie/restaurant2-restaurant242,,
1870,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address691,atlanta,1655 mclendon ave.
1871,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category640,,
1872,http://www.okkam.org/oaie/restaurant2-Category67,702-733-8899,chin's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address67,http://www.okkam.org/oaie/restaurant2-Restaurant67,,
1873,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category181,,
1874,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address616,queens,37-03 74th st.
1875,http://www.okkam.org/oaie/restaurant2-Category624,718-399-7100,lemongrass grill,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address624,http://www.okkam.org/oaie/restaurant2-Restaurant624,,
1876,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address66,new york city,152 w. 44th st.
1877,,,continental,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category359,,
1878,,,steakhouses,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category653,,
1879,http://www.okkam.org/oaie/restaurant2-Category155,213/461-8800,pinot hollywood,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address155,http://www.okkam.org/oaie/restaurant2-restaurant255,,
1880,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address157,los angeles,362 n. camden dr.
1881,,,french (new),http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category106,,
1882,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address451,las vegas,6182 w. flamingo rd.
1883,,,mediterranean,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category400,,
1884,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category194,,
1885,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address629,new york city,435 amsterdam ave.
1886,http://www.okkam.org/oaie/restaurant2-Category637,718-387-7400,peter luger steak house,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address637,http://www.okkam.org/oaie/restaurant2-Restaurant637,,
1887,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address79,atlanta,1529 piedmont ave.
1888,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category119,,
1889,http://www.okkam.org/oaie/restaurant2-Category168,310/456-0169,tra di noi,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address168,http://www.okkam.org/oaie/restaurant2-restaurant268,,
1890,,,chinese,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category666,,
1891,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address464,san francisco,1600 powell st.
1892,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category413,,
1893,http://www.okkam.org/oaie/restaurant2-Category472,415/771-8822,gaylord's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address472,http://www.okkam.org/oaie/restaurant2-Restaurant472,,
1894,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address211,new york,32 jones st. at bleecker st.
1895,,,french bistro,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category679,,
1896,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address477,san francisco,161 steuart st.
1897,,,italian,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category426,,
1898,http://www.okkam.org/oaie/restaurant2-Category485,415/986-9854,jack's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address485,http://www.okkam.org/oaie/restaurant2-Restaurant485,,
1899,,,,http://www.okkam.org/ontology_restaurant2.owl#Address,,http://www.okkam.org/oaie/restaurant2-Address224,new york,522 9th ave. at 39th st.
1900,,,thai,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category720,,
1901,http://www.okkam.org/oaie/restaurant2-Category232,212/996-1212,emily's,http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address232,http://www.okkam.org/oaie/restaurant2-Restaurant232,,
1902,,,american,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category261,,
1903,http://www.okkam.org/oaie/restaurant2-Category704,404-577-4366,morton's of chicago (atlanta),http://www.okkam.org/ontology_restaurant2.owl#Restaurant,http://www.okkam.org/oaie/restaurant2-Address704,http://www.okkam.org/oaie/restaurant2-Restaurant704,,
1904,,,buffets,http://www.okkam.org/ontology_restaurant2.owl#Category,,http://www.okkam.org/oaie/restaurant2-Category439,,
